phi,num_activities,num_active_users,forks,opened_issues,stars,closed_issues
0.544176857106343,15.0,1,59.0,68.0,422.0,54.0
0.5517461982127716,21.0,1,174.0,87.0,1285.0,83.0
0.5593155393192003,27.0,2,184.0,92.0,1141.0,87.0
0.5240932120102967,28.0,1,69.0,67.0,342.0,55.0
0.4888708847013931,25.0,2,56.0,74.0,285.0,58.0
0.46800267024012904,18.0,1,63.0,60.0,275.0,46.0
0.44713445577886496,11.0,1,45.0,42.0,252.0,28.0
0.4262662413176009,23.0,1,51.0,74.0,264.0,52.0
0.4053980268563368,42.0,1,152.0,91.0,332.0,83.0
0.3845298123950727,46.0,1,148.0,116.0,394.0,126.0
0.36366159793380864,46.0,1,62.0,139.0,342.0,138.0
0.34279338347254457,33.0,1,73.0,111.0,336.0,80.0
0.32192516901128054,17.0,1,66.0,68.0,295.0,51.0
0.30105695455001646,20.0,1,44.0,51.0,194.0,55.0
0.2801887400887524,27.0,1,45.0,71.0,180.0,69.0
0.25932052562748836,33.0,1,57.0,84.0,178.0,85.0
0.2384523111662243,48.0,1,54.0,116.0,185.0,118.0
0.21758409670496026,44.0,1,53.0,116.0,199.0,110.0
0.1967158822436962,37.0,1,68.0,105.0,185.0,99.0
0.17584766778243216,50.0,1,58.0,144.0,172.0,120.0
0.1549794533211681,43.0,1,39.0,121.0,204.0,83.0
0.13411123885990406,34.0,1,41.0,96.0,209.0,70.0
0.11324302439864001,40.0,1,60.0,120.0,193.0,113.0
0.09237480993737596,47.0,1,69.0,140.0,194.0,127.0
0.0715065954761119,41.0,1,58.0,151.0,194.0,107.0
0.05063838101484786,40.0,2,50.0,137.0,170.0,104.0
0.04843671227507187,36.0,1,38.0,109.0,149.0,94.0
0.046235043535295874,32.0,1,27.0,91.0,151.0,77.0
0.04403337479551988,36.0,1,21.0,87.0,131.0,118.0
0.041831706055743885,25.0,1,25.0,98.0,131.0,119.0
0.03963003731596789,27.0,1,28.0,98.0,144.0,72.0
0.037428368576191896,29.0,1,32.0,79.0,130.0,60.0
0.0352266998364159,23.0,1,36.0,69.0,122.0,57.0
0.03302503109663991,38.0,1,40.0,87.0,155.0,89.0
0.030823362356863913,43.0,1,46.0,125.0,179.0,107.0
0.02862169361708792,37.0,1,58.0,123.0,163.0,117.0
0.026420024877311925,22.0,1,48.0,75.0,158.0,76.0
0.02421835613753593,13.0,1,28.0,51.0,153.0,35.0
0.022016687397759936,28.0,1,30.0,67.0,142.0,71.0
0.019815018657983942,26.0,1,28.0,66.0,150.0,62.0
0.017613349918207948,18.0,1,38.0,62.0,155.0,48.0
0.015411681178431953,26.0,1,53.0,136.0,195.0,100.0
0.013210012438655959,36.0,1,42.0,171.0,202.0,129.0
0.011008343698879966,37.0,1,34.0,120.0,155.0,104.0
0.008806674959103974,26.0,1,45.0,91.0,142.0,72.0
0.00660500621932798,30.0,1,38.0,97.0,145.0,89.0
0.004403337479551987,31.0,1,27.0,89.0,137.0,91.0
0.0022016687397759934,12.0,1,31.0,54.0,124.0,37.0
